Location ID,Program Category,total_weekly_hours,total_program_hours,total_weekly_hours_60,total_program_hours_60,total_weekly_hours_14,total_program_hours_14,Hours_% Over60_Weekly,Hours_% Over60_Total,Hours_% Under14_Weekly,Hours_% Under14_Total,_id,Parent Location ID,Location Name,Location Type,Accessibility,Intersection,TTC Information,District,Street No,Street No Suffix,Street Name,Street Type,Street Direction,Postal Code,Description,PC,postal_code,country_code,place_name,state_name,state_code,county_name,county_code,community_name,community_code,latitude,longitude,accuracy
868,Fitness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,737,814.0,Sir Adam Beck Junior School,school,None,None,None,Etobicoke York,544,None,Horner,Ave,None,M8W 2C2,None,M8W,M8W,CA,Etobicoke (Alderwood / Long Branch),Ontario,ON,Etobicoke,,,,43.6021,-79.5402,6.0
868,Sports,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,737,814.0,Sir Adam Beck Junior School,school,None,None,None,Etobicoke York,544,None,Horner,Ave,None,M8W 2C2,None,M8W,M8W,CA,Etobicoke (Alderwood / Long Branch),Ontario,ON,Etobicoke,,,,43.6021,-79.5402,6.0
868,General,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,737,814.0,Sir Adam Beck Junior School,school,None,None,None,Etobicoke York,544,None,Horner,Ave,None,M8W 2C2,None,M8W,M8W,CA,Etobicoke (Alderwood / Long Branch),Ontario,ON,Etobicoke,,,,43.6021,-79.5402,6.0
868,Arts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,737,814.0,Sir Adam Beck Junior School,school,None,None,None,Etobicoke York,544,None,Horner,Ave,None,M8W 2C2,None,M8W,M8W,CA,Etobicoke (Alderwood / Long Branch),Ontario,ON,Etobicoke,,,,43.6021,-79.5402,6.0
868,Swimming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,737,814.0,Sir Adam Beck Junior School,school,None,None,None,Etobicoke York,544,None,Horner,Ave,None,M8W 2C2,None,M8W,M8W,CA,Etobicoke (Alderwood / Long Branch),Ontario,ON,Etobicoke,,,,43.6021,-79.5402,6.0
868,Skating,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,737,814.0,Sir Adam Beck Junior School,school,None,None,None,Etobicoke York,544,None,Horner,Ave,None,M8W 2C2,None,M8W,M8W,CA,Etobicoke (Alderwood / Long Branch),Ontario,ON,Etobicoke,,,,43.6021,-79.5402,6.0
897,Camps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,759,814.0,Alderwood Pool,crc,Fully Accessible,Orianna Drive and Horner Avenue,None,Etobicoke York,2,None,Orianna,Dr,None,M8W 4Y1,"Meeting rooms can be booked by contacting the facility. For more information, please contact the centre.",M8W,M8W,CA,Etobicoke (Alderwood / Long Branch),Ontario,ON,Etobicoke,,,,43.6021,-79.5402,6.0
897,Fitness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,759,814.0,Alderwood Pool,crc,Fully Accessible,Orianna Drive and Horner Avenue,None,Etobicoke York,2,None,Orianna,Dr,None,M8W 4Y1,"Meeting rooms can be booked by contacting the facility. For more information, please contact the centre.",M8W,M8W,CA,Etobicoke (Alderwood / Long Branch),Ontario,ON,Etobicoke,,,,43.6021,-79.5402,6.0
897,Sports,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,759,814.0,Alderwood Pool,crc,Fully Accessible,Orianna Drive and Horner Avenue,None,Etobicoke York,2,None,Orianna,Dr,None,M8W 4Y1,"Meeting rooms can be booked by contacting the facility. For more information, please contact the centre.",M8W,M8W,CA,Etobicoke (Alderwood / Long Branch),Ontario,ON,Etobicoke,,,,43.6021,-79.5402,6.0
897,General,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,759,814.0,Alderwood Pool,crc,Fully Accessible,Orianna Drive and Horner Avenue,None,Etobicoke York,2,None,Orianna,Dr,None,M8W 4Y1,"Meeting rooms can be booked by contacting the facility. For more information, please contact the centre.",M8W,M8W,CA,Etobicoke (Alderwood / Long Branch),Ontario,ON,Etobicoke,,,,43.6021,-79.5402,6.0
897,Arts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,759,814.0,Alderwood Pool,crc,Fully Accessible,Orianna Drive and Horner Avenue,None,Etobicoke York,2,None,Orianna,Dr,None,M8W 4Y1,"Meeting rooms can be booked by contacting the facility. For more information, please contact the centre.",M8W,M8W,CA,Etobicoke (Alderwood / Long Branch),Ontario,ON,Etobicoke,,,,43.6021,-79.5402,6.0
897,Swimming,423.8,1050.7,0.0,0.0,106.29999999999998,296.1,0.0,0.0,25.1,28.2,759,814.0,Alderwood Pool,crc,Fully Accessible,Orianna Drive and Horner Avenue,None,Etobicoke York,2,None,Orianna,Dr,None,M8W 4Y1,"Meeting rooms can be booked by contacting the facility. For more information, please contact the centre.",M8W,M8W,CA,Etobicoke (Alderwood / Long Branch),Ontario,ON,Etobicoke,,,,43.6021,-79.5402,6.0
897,Skating,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,759,814.0,Alderwood Pool,crc,Fully Accessible,Orianna Drive and Horner Avenue,None,Etobicoke York,2,None,Orianna,Dr,None,M8W 4Y1,"Meeting rooms can be booked by contacting the facility. For more information, please contact the centre.",M8W,M8W,CA,Etobicoke (Alderwood / Long Branch),Ontario,ON,Etobicoke,,,,43.6021,-79.5402,6.0
824,Camps,231.0,231.0,0.0,0.0,231.0,231.0,0.0,0.0,100.0,100.0,697,824.0,Central Arena,crc,None,None,None,Etobicoke York,50,None,Montgomery,Rd,None,M8X 1Z4,This arena is located just north of Bloor St. and east of Islington Ave. on a quiet residential street beside Memorial Health Club. This facility offers Learn to Skate Programs for all ages. We also offer both supervised and unsupervised public skates.,M8X,M8X,CA,Etobicoke (The Kingsway / Montgomery Road / Old Mill North),Ontario,ON,Etobicoke,,,,43.6518,-79.5076,6.0
824,Fitness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697,824.0,Central Arena,crc,None,None,None,Etobicoke York,50,None,Montgomery,Rd,None,M8X 1Z4,This arena is located just north of Bloor St. and east of Islington Ave. on a quiet residential street beside Memorial Health Club. This facility offers Learn to Skate Programs for all ages. We also offer both supervised and unsupervised public skates.,M8X,M8X,CA,Etobicoke (The Kingsway / Montgomery Road / Old Mill North),Ontario,ON,Etobicoke,,,,43.6518,-79.5076,6.0
824,Sports,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697,824.0,Central Arena,crc,None,None,None,Etobicoke York,50,None,Montgomery,Rd,None,M8X 1Z4,This arena is located just north of Bloor St. and east of Islington Ave. on a quiet residential street beside Memorial Health Club. This facility offers Learn to Skate Programs for all ages. We also offer both supervised and unsupervised public skates.,M8X,M8X,CA,Etobicoke (The Kingsway / Montgomery Road / Old Mill North),Ontario,ON,Etobicoke,,,,43.6518,-79.5076,6.0
824,General,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697,824.0,Central Arena,crc,None,None,None,Etobicoke York,50,None,Montgomery,Rd,None,M8X 1Z4,This arena is located just north of Bloor St. and east of Islington Ave. on a quiet residential street beside Memorial Health Club. This facility offers Learn to Skate Programs for all ages. We also offer both supervised and unsupervised public skates.,M8X,M8X,CA,Etobicoke (The Kingsway / Montgomery Road / Old Mill North),Ontario,ON,Etobicoke,,,,43.6518,-79.5076,6.0
824,Arts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697,824.0,Central Arena,crc,None,None,None,Etobicoke York,50,None,Montgomery,Rd,None,M8X 1Z4,This arena is located just north of Bloor St. and east of Islington Ave. on a quiet residential street beside Memorial Health Club. This facility offers Learn to Skate Programs for all ages. We also offer both supervised and unsupervised public skates.,M8X,M8X,CA,Etobicoke (The Kingsway / Montgomery Road / Old Mill North),Ontario,ON,Etobicoke,,,,43.6518,-79.5076,6.0
824,Swimming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697,824.0,Central Arena,crc,None,None,None,Etobicoke York,50,None,Montgomery,Rd,None,M8X 1Z4,This arena is located just north of Bloor St. and east of Islington Ave. on a quiet residential street beside Memorial Health Club. This facility offers Learn to Skate Programs for all ages. We also offer both supervised and unsupervised public skates.,M8X,M8X,CA,Etobicoke (The Kingsway / Montgomery Road / Old Mill North),Ontario,ON,Etobicoke,,,,43.6518,-79.5076,6.0
824,Skating,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697,824.0,Central Arena,crc,None,None,None,Etobicoke York,50,None,Montgomery,Rd,None,M8X 1Z4,This arena is located just north of Bloor St. and east of Islington Ave. on a quiet residential street beside Memorial Health Club. This facility offers Learn to Skate Programs for all ages. We also offer both supervised and unsupervised public skates.,M8X,M8X,CA,Etobicoke (The Kingsway / Montgomery Road / Old Mill North),Ontario,ON,Etobicoke,,,,43.6518,-79.5076,6.0
891,Camps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755,824.0,Memorial Pool and Health Club,crc,Fully Accessible,Montgomery Road and Lynngrove Avenue,None,Etobicoke York,44,None,Montgomery,Rd,None,M8X 1Z4,"Meeting rooms can be booked by contacting the facility. For more information, please contact the centre.<br/><br/>
Memorial Pool and Health Club offers a variety of aquatic programming for persons of all ages and abilities. A family/universal change room is available at this location.",M8X,M8X,CA,Etobicoke (The Kingsway / Montgomery Road / Old Mill North),Ontario,ON,Etobicoke,,,,43.6518,-79.5076,6.0
891,Fitness,18.0,158.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755,824.0,Memorial Pool and Health Club,crc,Fully Accessible,Montgomery Road and Lynngrove Avenue,None,Etobicoke York,44,None,Montgomery,Rd,None,M8X 1Z4,"Meeting rooms can be booked by contacting the facility. For more information, please contact the centre.<br/><br/>
Memorial Pool and Health Club offers a variety of aquatic programming for persons of all ages and abilities. A family/universal change room is available at this location.",M8X,M8X,CA,Etobicoke (The Kingsway / Montgomery Road / Old Mill North),Ontario,ON,Etobicoke,,,,43.6518,-79.5076,6.0
